order_item_id,order_id,product_id,quantity,unit_price,discount_amount
700734,90436,1006,2,27.00,6.00
700735,90437,1009,2,23.40,5.20
700736,90437,1013,1,7.60,0.40
700737,90438,1009,1,26.00,0.00
700738,90439,1008,1,45.00,0.00
700739,90440,1010,2,21.60,4.80
700740,90440,1006,1,30.00,0.00
700741,90441,1011,3,30.00,0.00
700742,90441,1014,2,18.00,0.00
700743,90441,1002,1,72.00,0.00
700744,90441,1018,3,32.30,5.10
700745,90442,1007,1,36.10,1.90
700746,90443,1002,1,72.00,0.00
700747,90444,1013,1,8.00,0.00
700748,90445,1009,1,26.00,0.00
700749,90445,1017,2,14.40,3.20
700750,90445,1003,1,95.00,0.00
700751,90445,1008,2,45.00,0.00
700752,90446,1013,1,7.20,0.80
700753,90447,1001,1,65.00,0.00
700754,90447,1013,1,8.00,0.00
700755,90448,1004,1,104.50,5.50
700756,90449,1012,1,14.00,0.00
700757,90449,1007,1,38.00,0.00
700758,90450,1004,1,110.00,0.00
700759,90451,1006,2,30.00,0.00
700760,90452,1011,1,30.00,0.00
700761,90453,1011,1,30.00,0.00
700762,90454,1004,2,104.50,11.00
700763,90454,1001,1,65.00,0.00
700764,90455,1015,1,32.00,0.00
700765,90455,1006,2,30.00,0.00
700766,90455,1003,1,95.00,0.00
700767,90456,1017,2,16.00,0.00
700768,90457,1003,1,90.25,4.75
700769,90458,1017,1,16.00,0.00
700770,90459,1008,1,42.75,2.25
700771,90460,1017,1,16.00,0.00
700772,90461,1013,1,8.00,0.00
700773,90462,1001,2,65.00,0.00
700774,90463,1005,1,28.00,0.00
700775,90464,1005,1,28.00,0.00
700776,90464,1001,1,65.00,0.00
700777,90465,1002,1,72.00,0.00
700778,90466,1009,2,26.00,0.00
700779,90467,1006,1,27.00,3.00
700780,90467,1013,2,8.00,0.00
700781,90467,1016,1,26.60,1.40
700782,90468,1012,1,13.30,0.70
700783,90469,1008,1,45.00,0.00
700784,90470,1009,1,26.00,0.00
700785,90471,1013,1,8.00,0.00
700786,90471,1001,1,65.00,0.00
700787,90472,1002,1,72.00,0.00
700788,90472,1007,1,38.00,0.00
700789,90473,1011,1,30.00,0.00
700790,90473,1007,2,38.00,0.00
700791,90474,1012,1,13.30,0.70
700792,90474,1004,1,99.00,11.00
700793,90475,1017,2,16.00,0.00
700794,90476,1002,1,72.00,0.00
700795,90476,1003,1,85.50,9.50
700796,90476,1015,3,32.00,0.00
700797,90477,1006,2,30.00,0.00
700798,90477,1016,1,28.00,0.00
700799,90477,1005,1,28.00,0.00
700800,90478,1014,2,18.00,0.00
700801,90479,1013,3,8.00,0.00
700802,90479,1014,3,18.00,0.00
700803,90480,1003,1,95.00,0.00
700804,90481,1003,1,85.50,9.50
700805,90482,1003,1,95.00,0.00
700806,90483,1013,1,8.00,0.00
700807,90483,1018,1,34.00,0.00
700808,90483,1007,1,36.10,1.90
700809,90484,1009,1,26.00,0.00
700810,90485,1015,1,30.40,1.60
700811,90486,1012,1,12.60,1.40
700812,90487,1012,2,13.30,1.40
700813,90488,1013,1,8.00,0.00
700814,90488,1016,2,28.00,0.00
700815,90489,1012,1,13.30,0.70
700816,90489,1006,1,30.00,0.00
700817,90490,1001,1,61.75,3.25
700818,90490,1015,1,30.40,1.60
700819,90491,1016,1,28.00,0.00
700820,90491,1002,2,72.00,0.00
700821,90492,1016,1,28.00,0.00
700822,90493,1017,1,15.20,0.80
700823,90494,1006,2,27.00,6.00
700824,90495,1005,1,28.00,0.00
700825,90496,1008,1,40.50,4.50
700826,90496,1004,1,110.00,0.00
700827,90497,1005,1,28.00,0.00
700828,90497,1014,1,18.00,0.00
700829,90498,1008,1,45.00,0.00
700830,90498,1005,1,28.00,0.00
700831,90498,1016,2,25.20,5.60
700832,90499,1018,2,34.00,0.00
700833,90499,1017,1,15.20,0.80
700834,90500,1003,1,95.00,0.00
700835,90501,1005,2,26.60,2.80
700836,90502,1013,1,8.00,0.00
700837,90503,1017,1,16.00,0.00
700838,90504,1012,1,14.00,0.00
700839,90505,1016,1,28.00,0.00
700840,90506,1009,1,26.00,0.00
700841,90507,1013,1,8.00,0.00
700842,90508,1010,2,24.00,0.00
700843,90509,1011,1,28.50,1.50
700844,90510,1010,1,24.00,0.00
700845,90511,1003,1,95.00,0.00
700846,90512,1016,1,28.00,0.00
700847,90512,1013,1,8.00,0.00
700848,90512,1003,1,95.00,0.00
700849,90513,1013,1,7.60,0.40
700850,90514,1006,1,28.50,1.50
700851,90514,1012,1,13.30,0.70
700852,90515,1014,1,18.00,0.00
700853,90515,1005,2,28.00,0.00
700854,90515,1007,1,38.00,0.00
700855,90516,1016,1,28.00,0.00
700856,90516,1005,1,28.00,0.00
700857,90517,1010,2,24.00,0.00
700858,90517,1016,1,28.00,0.00
700859,90517,1001,1,65.00,0.00
700860,90518,1007,3,36.10,5.70
700861,90519,1016,1,25.20,2.80
700862,90519,1018,1,30.60,3.40
700863,90520,1002,2,72.00,0.00
700864,90521,1012,1,14.00,0.00
700865,90522,1015,2,30.40,3.20
700866,90522,1012,1,14.00,0.00
700867,90522,1016,1,26.60,1.40
700868,90523,1014,1,17.10,0.90
700869,90523,1005,1,26.60,1.40
700870,90524,1013,1,8.00,0.00
700871,90525,1008,1,45.00,0.00
700872,90525,1004,1,110.00,0.00
700873,90526,1014,1,18.00,0.00
700874,90527,1008,2,40.50,9.00
700875,90527,1010,1,24.00,0.00
700876,90527,1011,1,30.00,0.00
700877,90528,1007,1,38.00,0.00
700878,90528,1014,3,18.00,0.00
700879,90529,1018,2,34.00,0.00
700880,90529,1017,1,15.20,0.80
700881,90530,1001,1,61.75,3.25
700882,90531,1012,1,14.00,0.00
700883,90532,1017,1,16.00,0.00
700884,90532,1008,2,42.75,4.50
700885,90533,1001,1,58.50,6.50
700886,90534,1002,1,72.00,0.00
700887,90534,1006,1,28.50,1.50
700888,90535,1018,2,34.00,0.00
700889,90536,1003,1,95.00,0.00
700890,90536,1016,1,28.00,0.00
700891,90537,1009,2,24.70,2.60
700892,90538,1010,1,22.80,1.20
700893,90538,1016,1,28.00,0.00
700894,90538,1017,1,16.00,0.00
700895,90539,1003,1,95.00,0.00
700896,90539,1005,1,25.20,2.80
700897,90540,1003,1,95.00,0.00
700898,90541,1013,1,8.00,0.00
700899,90541,1002,1,72.00,0.00
700900,90541,1007,1,38.00,0.00
700901,90542,1003,1,95.00,0.00
700902,90542,1007,1,36.10,1.90
700903,90543,1016,1,28.00,0.00
700904,90544,1008,2,45.00,0.00
700905,90545,1003,2,90.25,9.50
700906,90545,1014,1,18.00,0.00
700907,90546,1004,1,110.00,0.00
700908,90547,1009,1,23.40,2.60
700909,90548,1013,1,8.00,0.00
700910,90548,1009,1,26.00,0.00
700911,90549,1016,1,28.00,0.00
700912,90550,1014,2,18.00,0.00
700913,90551,1008,1,45.00,0.00
700914,90551,1015,1,32.00,0.00
700915,90552,1007,2,38.00,0.00
700916,90553,1015,1,32.00,0.00
700917,90553,1018,1,30.60,3.40
700918,90553,1009,1,26.00,0.00
700919,90553,1002,3,72.00,0.00
700920,90554,1015,1,32.00,0.00
700921,90555,1008,1,45.00,0.00
700922,90555,1007,1,38.00,0.00
700923,90556,1006,1,30.00,0.00
700924,90556,1012,3,14.00,0.00
700925,90556,1009,1,26.00,0.00
700926,90557,1006,1,28.50,1.50
700927,90558,1015,1,32.00,0.00
700928,90559,1014,1,17.10,0.90
700929,90559,1007,1,36.10,1.90
700930,90559,1005,1,28.00,0.00
700931,90560,1013,2,8.00,0.00
700932,90560,1006,1,30.00,0.00
700933,90561,1003,1,95.00,0.00
700934,90561,1005,1,28.00,0.00
700935,90562,1017,1,15.20,0.80
700936,90563,1007,1,34.20,3.80
700937,90563,1003,1,95.00,0.00
700938,90563,1017,1,15.20,0.80
700939,90563,1008,1,45.00,0.00
700940,90564,1015,2,30.40,3.20
700941,90564,1006,1,30.00,0.00
700942,90565,1008,1,42.75,2.25
700943,90565,1010,1,24.00,0.00
700944,90566,1003,1,95.00,0.00
700945,90567,1009,1,26.00,0.00
700946,90567,1002,1,68.40,3.60
700947,90568,1010,2,24.00,0.00
700948,90568,1013,2,8.00,0.00
700949,90569,1011,1,30.00,0.00
700950,90570,1006,1,30.00,0.00
700951,90571,1013,1,7.20,0.80
700952,90572,1005,3,28.00,0.00
700953,90573,1007,1,38.00,0.00
700954,90574,1006,1,30.00,0.00
700955,90575,1013,1,8.00,0.00
700956,90576,1011,2,30.00,0.00
700957,90576,1010,1,22.80,1.20
700958,90577,1007,1,38.00,0.00
700959,90577,1016,1,28.00,0.00
700960,90578,1015,1,32.00,0.00
700961,90579,1009,1,23.40,2.60
700962,90580,1018,3,34.00,0.00
700963,90580,1011,2,30.00,0.00
700964,90581,1014,2,18.00,0.00
700965,90581,1013,1,7.20,0.80
700966,90582,1002,2,68.40,7.20
700967,90583,1006,1,30.00,0.00
700968,90584,1002,1,72.00,0.00
700969,90584,1016,1,28.00,0.00
700970,90584,1011,2,30.00,0.00
700971,90585,1001,1,65.00,0.00
700972,90586,1014,1,18.00,0.00
700973,90586,1005,1,26.60,1.40
700974,90586,1015,1,32.00,0.00
700975,90587,1011,1,28.50,1.50
700976,90588,1013,2,8.00,0.00
700977,90588,1003,1,95.00,0.00
700978,90589,1006,1,30.00,0.00
700979,90590,1018,2,34.00,0.00
700980,90591,1016,3,28.00,0.00
700981,90592,1013,1,8.00,0.00
700982,90592,1017,1,14.40,1.60
700983,90593,1001,2,65.00,0.00
700984,90594,1008,1,42.75,2.25
700985,90594,1015,2,30.40,3.20
700986,90594,1004,1,110.00,0.00
700987,90595,1009,1,26.00,0.00
700988,90596,1003,2,95.00,0.00
700989,90597,1006,1,30.00,0.00
700990,90597,1016,2,26.60,2.80
700991,90598,1006,1,30.00,0.00
700992,90598,1016,2,28.00,0.00
700993,90598,1008,1,40.50,4.50
700994,90598,1012,1,13.30,0.70
700995,90599,1002,1,68.40,3.60
700996,90600,1018,1,32.30,1.70
700997,90600,1014,2,17.10,1.80
700998,90601,1002,3,72.00,0.00
700999,90602,1006,1,30.00,0.00
701000,90603,1002,1,72.00,0.00
701001,90604,1018,2,34.00,0.00
701002,90605,1014,1,18.00,0.00
701003,90606,1013,1,8.00,0.00
701004,90607,1012,3,13.30,2.10
701005,90607,1006,1,28.50,1.50
701006,90608,1014,1,16.20,1.80
701007,90608,1007,2,38.00,0.00
701008,90609,1001,1,65.00,0.00
701009,90609,1013,1,7.60,0.40
701010,90609,1002,1,72.00,0.00
701011,90610,1011,1,30.00,0.00
701012,90611,1008,1,45.00,0.00
701013,90611,1016,1,28.00,0.00
701014,90611,1002,1,72.00,0.00
701015,90612,1002,1,72.00,0.00
701016,90613,1018,1,34.00,0.00
701017,90614,1010,2,22.80,2.40
701018,90614,1012,1,14.00,0.00
701019,90615,1005,1,25.20,2.80
701020,90615,1009,1,26.00,0.00
701021,90616,1003,1,90.25,4.75
701022,90617,1015,1,32.00,0.00
701023,90618,1003,1,95.00,0.00
701024,90618,1012,1,14.00,0.00
701025,90619,1015,1,32.00,0.00
701026,90620,1001,1,65.00,0.00
701027,90621,1002,3,72.00,0.00
701028,90622,1001,1,65.00,0.00
701029,90622,1014,2,18.00,0.00
701030,90622,1007,1,38.00,0.00
701031,90623,1015,1,32.00,0.00
701032,90624,1016,1,28.00,0.00
701033,90625,1007,1,38.00,0.00
701034,90625,1006,1,28.50,1.50
701035,90626,1002,1,72.00,0.00
701036,90626,1017,2,16.00,0.00
701037,90626,1013,1,8.00,0.00
701038,90627,1016,1,26.60,1.40
701039,90627,1014,1,18.00,0.00
701040,90628,1003,2,95.00,0.00
701041,90629,1012,2,14.00,0.00
701042,90630,1015,1,30.40,1.60
701043,90631,1001,1,65.00,0.00
701044,90631,1005,1,28.00,0.00
701045,90631,1012,3,14.00,0.00
701046,90632,1008,1,42.75,2.25
701047,90632,1016,2,28.00,0.00
701048,90632,1002,1,68.40,3.60
701049,90633,1014,1,17.10,0.90
701050,90633,1012,1,14.00,0.00
701051,90634,1006,1,30.00,0.00
701052,90635,1003,1,95.00,0.00
701053,90636,1012,1,13.30,0.70
701054,90637,1002,1,72.00,0.00
701055,90637,1004,1,110.00,0.00
701056,90637,1001,1,65.00,0.00
701057,90638,1015,2,30.40,3.20
701058,90638,1018,2,34.00,0.00
701059,90639,1014,1,18.00,0.00
701060,90640,1005,1,26.60,1.40
701061,90640,1001,1,65.00,0.00
701062,90641,1012,1,13.30,0.70
701063,90642,1007,1,38.00,0.00
701064,90642,1001,1,61.75,3.25
701065,90643,1006,1,30.00,0.00
701066,90644,1014,2,18.00,0.00
701067,90645,1009,1,23.40,2.60
701068,90645,1003,1,95.00,0.00
701069,90646,1007,2,38.00,0.00
701070,90646,1006,1,30.00,0.00
701071,90646,1003,1,95.00,0.00
701072,90646,1010,1,22.80,1.20
701073,90647,1010,1,24.00,0.00
701074,90648,1010,1,24.00,0.00
701075,90649,1008,2,45.00,0.00
701076,90649,1003,1,95.00,0.00
701077,90650,1008,2,42.75,4.50
701078,90651,1001,1,61.75,3.25
701079,90652,1017,1,16.00,0.00
701080,90652,1016,1,26.60,1.40
701081,90653,1002,1,68.40,3.60
701082,90653,1010,1,24.00,0.00
701083,90654,1015,1,32.00,0.00
701084,90655,1012,2,14.00,0.00
701085,90655,1008,1,42.75,2.25
701086,90655,1013,1,8.00,0.00
701087,90656,1006,1,30.00,0.00
701088,90657,1010,1,21.60,2.40
701089,90658,1006,1,27.00,3.00
701090,90658,1005,1,25.20,2.80
701091,90659,1014,2,18.00,0.00
701092,90660,1009,1,26.00,0.00
701093,90660,1002,1,72.00,0.00
701094,90661,1017,1,15.20,0.80
701095,90661,1006,1,30.00,0.00
701096,90661,1007,2,36.10,3.80
701097,90661,1001,2,58.50,13.00
701098,90662,1013,1,8.00,0.00
701099,90662,1007,1,36.10,1.90
701100,90663,1013,1,8.00,0.00
701101,90663,1016,1,26.60,1.40
701102,90663,1017,1,16.00,0.00
701103,90664,1013,1,7.60,0.40
701104,90664,1017,1,16.00,0.00
701105,90665,1015,1,32.00,0.00
701106,90665,1007,2,38.00,0.00
701107,90665,1013,1,8.00,0.00
701108,90666,1003,1,95.00,0.00
701109,90667,1016,2,28.00,0.00
701110,90668,1012,1,14.00,0.00
701111,90668,1007,1,38.00,0.00
701112,90668,1013,2,8.00,0.00
701113,90668,1001,1,65.00,0.00
701114,90669,1010,1,24.00,0.00
701115,90670,1007,1,38.00,0.00
701116,90671,1011,1,30.00,0.00
701117,90671,1007,2,36.10,3.80
701118,90671,1006,2,30.00,0.00
701119,90672,1007,1,38.00,0.00
701120,90672,1010,1,24.00,0.00
701121,90673,1006,3,30.00,0.00
701122,90673,1005,1,28.00,0.00
701123,90674,1014,1,17.10,0.90
701124,90675,1003,1,95.00,0.00
701125,90675,1006,2,30.00,0.00
701126,90676,1007,1,38.00,0.00
701127,90677,1018,2,30.60,6.80
701128,90677,1016,1,28.00,0.00
701129,90677,1013,1,7.60,0.40
701130,90678,1012,1,14.00,0.00
701131,90679,1012,2,13.30,1.40
701132,90679,1014,1,18.00,0.00
701133,90680,1003,2,90.25,9.50
701134,90681,1005,2,28.00,0.00
701135,90682,1003,2,95.00,0.00
701136,90683,1012,1,14.00,0.00
701137,90684,1018,1,34.00,0.00
701138,90684,1002,1,72.00,0.00
701139,90685,1013,1,8.00,0.00
701140,90686,1004,1,104.50,5.50
701141,90686,1018,3,34.00,0.00
701142,90687,1010,1,24.00,0.00
701143,90688,1002,3,72.00,0.00
701144,90688,1009,1,24.70,1.30
701145,90689,1006,1,28.50,1.50
701146,90690,1005,1,26.60,1.40
701147,90690,1009,1,24.70,1.30
701148,90690,1003,1,90.25,4.75
701149,90691,1015,1,32.00,0.00
701150,90692,1001,1,65.00,0.00
701151,90693,1011,1,30.00,0.00
701152,90694,1016,2,28.00,0.00
701153,90694,1003,1,85.50,9.50
701154,90695,1013,1,8.00,0.00
701155,90696,1011,1,28.50,1.50
701156,90696,1012,2,14.00,0.00
701157,90696,1003,1,95.00,0.00
701158,90697,1007,1,38.00,0.00
701159,90697,1002,1,68.40,3.60
701160,90697,1010,1,21.60,2.40
701161,90698,1010,1,24.00,0.00
701162,90698,1013,2,7.60,0.80
701163,90698,1016,2,26.60,2.80
701164,90698,1015,1,32.00,0.00
701165,90699,1017,1,16.00,0.00
701166,90700,1007,1,34.20,3.80
701167,90701,1007,1,38.00,0.00
701168,90701,1011,1,27.00,3.00
701169,90701,1006,1,30.00,0.00
701170,90702,1011,1,30.00,0.00
701171,90703,1014,1,18.00,0.00
701172,90704,1015,1,30.40,1.60
701173,90705,1003,1,90.25,4.75
701174,90706,1016,1,28.00,0.00
701175,90707,1014,2,17.10,1.80
701176,90707,1012,2,14.00,0.00
701177,90707,1017,1,16.00,0.00
701178,90707,1007,2,38.00,0.00
701179,90708,1016,2,28.00,0.00
701180,90709,1015,1,30.40,1.60
701181,90710,1009,1,26.00,0.00
701182,90710,1015,1,32.00,0.00
701183,90710,1012,1,14.00,0.00
701184,90711,1013,1,7.60,0.40
701185,90712,1004,1,110.00,0.00
701186,90713,1013,1,8.00,0.00
701187,90714,1012,3,13.30,2.10
701188,90714,1002,1,72.00,0.00
701189,90715,1011,2,30.00,0.00
701190,90715,1006,1,30.00,0.00
701191,90716,1018,1,30.60,3.40
701192,90716,1013,1,7.60,0.40
701193,90717,1011,2,30.00,0.00
701194,90717,1014,1,18.00,0.00
701195,90718,1007,1,38.00,0.00
701196,90719,1004,1,110.00,0.00
701197,90719,1012,3,14.00,0.00
701198,90719,1018,2,32.30,3.40
701199,90720,1010,1,22.80,1.20
701200,90721,1007,1,38.00,0.00
701201,90721,1017,2,16.00,0.00
701202,90722,1004,3,104.50,16.50
701203,90722,1016,2,28.00,0.00
701204,90723,1012,1,13.30,0.70
701205,90724,1017,1,16.00,0.00
701206,90724,1007,1,38.00,0.00
701207,90725,1002,1,72.00,0.00
701208,90726,1009,1,26.00,0.00
701209,90727,1001,2,61.75,6.50
701210,90728,1004,1,99.00,11.00
701211,90728,1015,3,28.80,9.60
701212,90729,1005,1,28.00,0.00
701213,90730,1005,1,26.60,1.40
701214,90730,1007,2,38.00,0.00
701215,90731,1007,1,38.00,0.00
701216,90731,1006,1,30.00,0.00
701217,90732,1008,2,45.00,0.00
701218,90733,1014,2,16.20,3.60
701219,90734,1018,1,34.00,0.00
701220,90735,1012,1,14.00,0.00
701221,90735,1003,1,90.25,4.75
701222,90736,1014,1,17.10,0.90
701223,90737,1015,2,30.40,3.20
701224,90737,1001,3,65.00,0.00
701225,90737,1005,1,26.60,1.40
701226,90738,1013,2,8.00,0.00
701227,90738,1014,1,16.20,1.80
701228,90738,1017,1,16.00,0.00
701229,90738,1002,2,72.00,0.00
701230,90739,1003,1,95.00,0.00
701231,90739,1002,1,68.40,3.60
701232,90739,1001,2,58.50,13.00
701233,90739,1016,2,28.00,0.00
701234,90740,1004,1,110.00,0.00
701235,90741,1015,1,32.00,0.00
701236,90741,1012,1,14.00,0.00
701237,90741,1007,1,38.00,0.00
701238,90742,1005,1,26.60,1.40
701239,90742,1014,1,18.00,0.00
701240,90743,1004,1,104.50,5.50
701241,90744,1012,2,13.30,1.40
701242,90744,1009,2,26.00,0.00
701243,90745,1006,1,30.00,0.00
701244,90746,1012,3,12.60,4.20
701245,90746,1006,1,30.00,0.00
701246,90746,1009,1,26.00,0.00
701247,90747,1005,1,28.00,0.00
701248,90748,1003,2,95.00,0.00
701249,90748,1001,1,58.50,6.50
701250,90749,1016,1,28.00,0.00
701251,90750,1004,1,110.00,0.00
701252,90751,1008,1,45.00,0.00
701253,90752,1010,1,22.80,1.20
701254,90753,1005,1,28.00,0.00
701255,90754,1018,1,30.60,3.40
701256,90755,1001,1,65.00,0.00
701257,90756,1009,1,26.00,0.00
701258,90756,1018,2,34.00,0.00
701259,90757,1005,1,28.00,0.00
701260,90757,1012,1,14.00,0.00
701261,90758,1012,1,14.00,0.00
701262,90758,1002,1,72.00,0.00
701263,90759,1014,1,18.00,0.00
701264,90759,1007,1,38.00,0.00
701265,90760,1015,2,32.00,0.00
701266,90761,1005,1,28.00,0.00
701267,90762,1005,1,28.00,0.00
701268,90763,1010,1,24.00,0.00
701269,90763,1003,2,95.00,0.00
701270,90764,1005,1,25.20,2.80
701271,90765,1014,1,18.00,0.00
701272,90765,1015,1,28.80,3.20
701273,90766,1011,1,27.00,3.00
701274,90767,1009,1,26.00,0.00
701275,90768,1001,2,61.75,6.50
701276,90768,1010,1,21.60,2.40
701277,90769,1012,1,14.00,0.00
701278,90770,1009,1,26.00,0.00
701279,90771,1008,1,42.75,2.25
701280,90772,1004,1,110.00,0.00
701281,90773,1010,2,24.00,0.00
701282,90774,1014,1,18.00,0.00
701283,90774,1015,2,30.40,3.20
701284,90775,1016,1,28.00,0.00
701285,90775,1002,1,72.00,0.00
701286,90776,1007,1,38.00,0.00
701287,90776,1011,1,30.00,0.00
701288,90776,1010,1,22.80,1.20
701289,90777,1010,1,24.00,0.00
701290,90778,1015,1,32.00,0.00
701291,90779,1005,1,28.00,0.00
701292,90780,1015,1,28.80,3.20
701293,90780,1013,1,8.00,0.00
701294,90781,1013,2,8.00,0.00
701295,90782,1010,1,24.00,0.00
701296,90783,1006,1,28.50,1.50
701297,90784,1006,1,30.00,0.00
701298,90785,1016,1,26.60,1.40
701299,90786,1001,1,65.00,0.00
701300,90787,1003,1,90.25,4.75
701301,90788,1006,1,28.50,1.50
701302,90788,1003,1,95.00,0.00
701303,90789,1012,3,14.00,0.00
701304,90789,1004,3,110.00,0.00
701305,90790,1006,1,30.00,0.00
701306,90791,1008,1,42.75,2.25
701307,90791,1006,1,28.50,1.50
701308,90792,1006,1,30.00,0.00
701309,90793,1009,2,26.00,0.00
701310,90793,1016,2,28.00,0.00
701311,90794,1010,1,24.00,0.00
701312,90794,1005,1,28.00,0.00
701313,90794,1008,1,40.50,4.50
701314,90794,1015,1,30.40,1.60
701315,90795,1011,1,30.00,0.00
701316,90796,1012,2,14.00,0.00
701317,90797,1015,1,32.00,0.00
701318,90798,1007,1,38.00,0.00
701319,90798,1017,1,16.00,0.00
701320,90799,1011,1,28.50,1.50
701321,90799,1016,1,28.00,0.00
701322,90800,1004,1,99.00,11.00
701323,90801,1015,1,32.00,0.00
701324,90801,1012,1,13.30,0.70
701325,90802,1009,2,26.00,0.00
701326,90802,1005,1,28.00,0.00
701327,90803,1006,1,30.00,0.00
701328,90803,1012,1,13.30,0.70
701329,90804,1008,2,45.00,0.00
701330,90804,1015,2,30.40,3.20
701331,90805,1009,1,23.40,2.60
701332,90806,1011,2,30.00,0.00
701333,90807,1014,2,17.10,1.80
701334,90808,1009,1,26.00,0.00
701335,90808,1013,3,8.00,0.00
701336,90808,1015,2,32.00,0.00
701337,90808,1008,1,42.75,2.25
701338,90809,1001,1,65.00,0.00
701339,90810,1014,1,18.00,0.00
701340,90810,1007,1,34.20,3.80
701341,90810,1017,1,16.00,0.00
701342,90811,1013,1,8.00,0.00
701343,90811,1001,1,65.00,0.00
701344,90812,1014,1,17.10,0.90
701345,90813,1005,1,26.60,1.40
701346,90814,1014,1,17.10,0.90
701347,90814,1013,1,8.00,0.00
701348,90815,1003,1,90.25,4.75
701349,90816,1017,1,16.00,0.00
701350,90816,1003,1,85.50,9.50
701351,90816,1013,1,8.00,0.00
701352,90817,1015,1,32.00,0.00
701353,90818,1012,1,14.00,0.00
701354,90819,1007,1,38.00,0.00
701355,90819,1006,1,30.00,0.00
701356,90820,1017,1,16.00,0.00
701357,90821,1011,1,30.00,0.00
701358,90821,1004,1,104.50,5.50
701359,90821,1013,2,8.00,0.00
701360,90822,1004,2,110.00,0.00
701361,90822,1001,1,65.00,0.00
701362,90823,1012,1,14.00,0.00
701363,90824,1005,1,28.00,0.00
701364,90824,1010,1,24.00,0.00
701365,90825,1003,1,95.00,0.00
701366,90825,1012,1,14.00,0.00
701367,90826,1016,1,28.00,0.00
701368,90826,1013,1,8.00,0.00
701369,90827,1017,2,15.20,1.60
701370,90828,1014,1,18.00,0.00
701371,90829,1004,2,110.00,0.00
701372,90830,1011,2,30.00,0.00
701373,90830,1012,1,14.00,0.00
701374,90830,1017,1,15.20,0.80
701375,90831,1010,1,24.00,0.00
701376,90831,1018,1,32.30,1.70
701377,90832,1014,1,18.00,0.00
701378,90833,1005,2,28.00,0.00
701379,90834,1004,1,110.00,0.00
701380,90834,1005,1,28.00,0.00
701381,90835,1008,2,45.00,0.00
701382,90835,1007,2,38.00,0.00
701383,90835,1016,1,26.60,1.40
701384,90836,1011,3,28.50,4.50
701385,90837,1008,2,45.00,0.00
701386,90838,1004,2,104.50,11.00
701387,90839,1005,1,26.60,1.40
701388,90840,1013,1,7.20,0.80
701389,90841,1004,1,110.00,0.00
701390,90841,1008,1,45.00,0.00
701391,90841,1012,1,13.30,0.70
701392,90842,1015,2,32.00,0.00
701393,90842,1004,2,99.00,22.00
701394,90842,1008,1,42.75,2.25
701395,90843,1007,1,36.10,1.90
701396,90844,1012,1,12.60,1.40
701397,90844,1010,1,22.80,1.20
701398,90845,1005,1,26.60,1.40
701399,90845,1001,1,58.50,6.50
701400,90846,1009,1,23.40,2.60
701401,90846,1016,1,28.00,0.00
701402,90847,1018,1,34.00,0.00
701403,90847,1007,1,38.00,0.00
701404,90848,1017,1,16.00,0.00
701405,90849,1005,1,28.00,0.00
