order_id,customer_id,order_date,order_ts,channel,order_status,shipping_cost
90337,6408,2024-01-15,2024-01-15 20:51:43,Web,COMPLETED,6.99
90338,6631,2024-01-15,2024-01-15 08:13:29,Web,COMPLETED,4.99
90339,5535,2024-01-15,2024-01-15 15:21:21,Web,COMPLETED,0.00
90340,6327,2024-01-15,2024-01-15 14:37:36,Web,COMPLETED,8.99
90341,6423,2024-01-15,2024-01-15 03:26:27,Mobile App,COMPLETED,8.99
90342,6586,2024-01-15,2024-01-15 04:51:22,Web,COMPLETED,0.00
90343,5940,2024-01-15,2024-01-15 07:54:13,Mobile App,COMPLETED,0.00
90344,5895,2024-01-15,2024-01-15 15:42:24,Web,COMPLETED,0.00
90345,6703,2024-01-15,2024-01-15 13:38:25,Mobile App,COMPLETED,0.00
90346,6094,2024-01-15,2024-01-15 11:23:21,Web,COMPLETED,4.99
90347,6027,2024-01-15,2024-01-15 13:09:18,Web,COMPLETED,0.00
90348,5638,2024-01-15,2024-01-15 23:06:41,Mobile App,COMPLETED,0.00
90349,6767,2024-01-15,2024-01-15 09:27:16,Mobile App,COMPLETED,0.00
90350,6520,2024-01-15,2024-01-15 11:07:50,Marketplace,COMPLETED,8.99
90351,5869,2024-01-16,2024-01-16 01:29:18,Mobile App,COMPLETED,6.99
90352,5082,2024-01-16,2024-01-16 01:38:07,Web,COMPLETED,0.00
90353,5732,2024-01-16,2024-01-16 15:27:57,Marketplace,COMPLETED,8.99
90354,5563,2024-01-16,2024-01-16 23:19:27,Web,COMPLETED,0.00
90355,5821,2024-01-16,2024-01-16 06:36:16,Web,COMPLETED,4.99
90356,5621,2024-01-16,2024-01-16 08:47:44,Mobile App,COMPLETED,6.99
90357,6594,2024-01-16,2024-01-16 06:01:50,Web,COMPLETED,6.99
90358,5849,2024-01-16,2024-01-16 00:45:20,Marketplace,COMPLETED,0.00
90359,5453,2024-01-16,2024-01-16 11:52:28,Web,COMPLETED,6.99
90360,5311,2024-01-16,2024-01-16 09:18:48,Mobile App,COMPLETED,0.00
90361,5646,2024-01-16,2024-01-16 15:15:24,Mobile App,COMPLETED,0.00
90362,6101,2024-01-16,2024-01-16 05:55:10,Web,COMPLETED,6.99
90363,6571,2024-01-16,2024-01-16 14:18:52,Marketplace,COMPLETED,0.00
90364,5921,2024-01-16,2024-01-16 04:39:39,Web,COMPLETED,0.00
90365,6031,2024-01-16,2024-01-16 12:35:32,Web,COMPLETED,8.99
90366,6769,2024-01-16,2024-01-16 07:50:11,Web,COMPLETED,0.00
90367,5945,2024-01-16,2024-01-16 13:55:33,Mobile App,COMPLETED,0.00
90368,5963,2024-01-16,2024-01-16 17:45:01,Mobile App,COMPLETED,8.99
90369,5899,2024-01-16,2024-01-16 18:48:50,Mobile App,COMPLETED,0.00
90370,5229,2024-01-16,2024-01-16 10:41:44,Marketplace,COMPLETED,4.99
90371,5152,2024-01-16,2024-01-16 11:36:23,Mobile App,COMPLETED,0.00
90372,5629,2024-01-17,2024-01-17 04:09:38,Marketplace,COMPLETED,8.99
90373,5599,2024-01-17,2024-01-17 23:32:47,Mobile App,COMPLETED,6.99
90374,6783,2024-01-17,2024-01-17 16:23:24,Mobile App,COMPLETED,6.99
90375,6773,2024-01-17,2024-01-17 23:50:07,Mobile App,COMPLETED,8.99
90376,6332,2024-01-17,2024-01-17 16:57:14,Web,COMPLETED,0.00
90377,6519,2024-01-17,2024-01-17 17:54:47,Web,COMPLETED,0.00
90378,6102,2024-01-17,2024-01-17 04:33:19,Web,COMPLETED,0.00
90379,5125,2024-01-17,2024-01-17 20:04:12,Web,COMPLETED,6.99
90380,5980,2024-01-17,2024-01-17 18:27:55,Web,COMPLETED,4.99
90381,5229,2024-01-17,2024-01-17 09:16:55,Marketplace,RETURNED,0.00
90382,6090,2024-01-17,2024-01-17 15:00:20,Web,COMPLETED,4.99
90383,6044,2024-01-17,2024-01-17 10:40:43,Mobile App,COMPLETED,0.00
90384,6104,2024-01-17,2024-01-17 03:43:19,Web,COMPLETED,6.99
90385,6249,2024-01-17,2024-01-17 20:38:50,Web,CANCELLED,0.00
90386,5854,2024-01-17,2024-01-17 23:22:53,Marketplace,COMPLETED,6.99
90387,6527,2024-01-17,2024-01-17 11:41:51,Web,COMPLETED,6.99
90388,5287,2024-01-17,2024-01-17 17:47:12,Mobile App,COMPLETED,0.00
90389,6634,2024-01-17,2024-01-17 12:44:58,Web,RETURNED,8.99
90390,6447,2024-01-17,2024-01-17 11:28:59,Mobile App,COMPLETED,8.99
90391,5583,2024-01-17,2024-01-17 04:37:19,Web,COMPLETED,0.00
90392,6176,2024-01-17,2024-01-17 22:47:20,Web,COMPLETED,8.99
90393,6748,2024-01-17,2024-01-17 12:51:31,Web,COMPLETED,0.00
90394,6635,2024-01-17,2024-01-17 02:35:49,Web,COMPLETED,0.00
90395,5231,2024-01-17,2024-01-17 02:49:43,Mobile App,COMPLETED,4.99
90396,5883,2024-01-17,2024-01-17 10:29:33,Web,COMPLETED,8.99
90397,6600,2024-01-17,2024-01-17 18:43:49,Marketplace,COMPLETED,4.99
90398,5938,2024-01-18,2024-01-18 17:38:54,Marketplace,COMPLETED,4.99
90399,5081,2024-01-18,2024-01-18 11:01:08,Web,COMPLETED,4.99
90400,6798,2024-01-18,2024-01-18 14:28:25,Mobile App,COMPLETED,4.99
90401,5407,2024-01-18,2024-01-18 23:38:22,Web,RETURNED,0.00
90402,6536,2024-01-18,2024-01-18 00:00:24,Web,COMPLETED,6.99
90403,6646,2024-01-18,2024-01-18 09:14:44,Mobile App,COMPLETED,8.99
90404,5173,2024-01-18,2024-01-18 04:33:09,Marketplace,COMPLETED,0.00
90405,5288,2024-01-18,2024-01-18 19:26:52,Marketplace,COMPLETED,0.00
90406,5323,2024-01-18,2024-01-18 05:01:31,Mobile App,COMPLETED,4.99
90407,5418,2024-01-18,2024-01-18 15:02:47,Web,COMPLETED,4.99
90408,6786,2024-01-18,2024-01-18 17:28:08,Web,COMPLETED,0.00
90409,6755,2024-01-18,2024-01-18 15:47:53,Mobile App,COMPLETED,0.00
90410,6745,2024-01-18,2024-01-18 22:25:18,Mobile App,COMPLETED,4.99
90411,6260,2024-01-18,2024-01-18 16:33:36,Web,COMPLETED,8.99
90412,5547,2024-01-18,2024-01-18 20:03:50,Web,COMPLETED,6.99
90413,5406,2024-01-18,2024-01-18 15:54:22,Web,COMPLETED,6.99
90414,5385,2024-01-18,2024-01-18 15:49:35,Marketplace,COMPLETED,0.00
90415,5935,2024-01-18,2024-01-18 17:08:06,Marketplace,COMPLETED,4.99
90416,5466,2024-01-18,2024-01-18 04:53:43,Mobile App,COMPLETED,0.00
90417,5455,2024-01-18,2024-01-18 17:23:34,Web,COMPLETED,4.99
90418,5472,2024-01-18,2024-01-18 12:18:24,Marketplace,COMPLETED,0.00
90419,6069,2024-01-18,2024-01-18 05:48:51,Mobile App,COMPLETED,0.00
90420,5497,2024-01-19,2024-01-19 23:37:43,Mobile App,COMPLETED,0.00
90421,5311,2024-01-19,2024-01-19 20:38:30,Web,COMPLETED,4.99
90422,5476,2024-01-19,2024-01-19 10:56:17,Marketplace,COMPLETED,8.99
90423,5084,2024-01-19,2024-01-19 07:55:54,Mobile App,COMPLETED,0.00
90424,6362,2024-01-19,2024-01-19 03:45:51,Mobile App,COMPLETED,0.00
90425,5995,2024-01-19,2024-01-19 12:02:38,Web,COMPLETED,8.99
90426,5221,2024-01-19,2024-01-19 18:55:33,Mobile App,COMPLETED,6.99
90427,5077,2024-01-19,2024-01-19 23:29:54,Mobile App,COMPLETED,4.99
90428,5520,2024-01-19,2024-01-19 06:35:49,Web,COMPLETED,0.00
90429,6769,2024-01-19,2024-01-19 10:53:19,Mobile App,COMPLETED,4.99
90430,5208,2024-01-19,2024-01-19 15:22:21,Marketplace,COMPLETED,8.99
90431,6651,2024-01-19,2024-01-19 22:38:58,Mobile App,COMPLETED,4.99
90432,6796,2024-01-19,2024-01-19 23:52:56,Marketplace,COMPLETED,4.99
90433,6636,2024-01-19,2024-01-19 22:14:15,Web,COMPLETED,0.00
90434,6793,2024-01-19,2024-01-19 14:26:35,Web,COMPLETED,6.99
90435,6129,2024-01-19,2024-01-19 12:47:16,Mobile App,COMPLETED,0.00
90436,6448,2024-01-19,2024-01-19 10:55:52,Web,RETURNED,4.99
90437,6439,2024-01-19,2024-01-19 22:44:41,Web,COMPLETED,6.99
90438,6135,2024-01-19,2024-01-19 00:35:28,Web,COMPLETED,4.99
90439,6145,2024-01-19,2024-01-19 08:36:16,Marketplace,COMPLETED,8.99
90440,6491,2024-01-19,2024-01-19 16:26:09,Web,COMPLETED,8.99
90441,6570,2024-01-19,2024-01-19 15:46:07,Mobile App,COMPLETED,0.00
90442,5680,2024-01-19,2024-01-19 04:54:21,Web,COMPLETED,6.99
90443,5375,2024-01-19,2024-01-19 07:22:41,Web,COMPLETED,4.99
90444,6297,2024-01-19,2024-01-19 21:23:06,Web,CANCELLED,4.99
90445,5346,2024-01-19,2024-01-19 14:45:54,Web,COMPLETED,0.00
90446,6582,2024-01-19,2024-01-19 09:59:18,Web,COMPLETED,4.99
90447,6399,2024-01-20,2024-01-20 03:42:35,Web,COMPLETED,6.99
90448,5135,2024-01-20,2024-01-20 01:58:58,Web,COMPLETED,0.00
90449,5984,2024-01-20,2024-01-20 20:12:18,Marketplace,COMPLETED,8.99
90450,5657,2024-01-20,2024-01-20 00:31:06,Web,COMPLETED,0.00
90451,5659,2024-01-20,2024-01-20 16:53:02,Mobile App,COMPLETED,4.99
90452,5386,2024-01-20,2024-01-20 00:03:19,Web,COMPLETED,8.99
90453,5789,2024-01-20,2024-01-20 16:23:43,Web,COMPLETED,4.99
90454,6432,2024-01-20,2024-01-20 22:07:59,Web,COMPLETED,0.00
90455,5595,2024-01-20,2024-01-20 21:36:45,Web,COMPLETED,0.00
90456,6769,2024-01-20,2024-01-20 12:17:53,Marketplace,COMPLETED,6.99
90457,5389,2024-01-20,2024-01-20 22:14:04,Mobile App,COMPLETED,0.00
90458,6306,2024-01-20,2024-01-20 21:45:59,Web,RETURNED,6.99
90459,6424,2024-01-20,2024-01-20 02:35:54,Mobile App,COMPLETED,4.99
90460,6020,2024-01-20,2024-01-20 02:48:44,Web,COMPLETED,4.99
90461,6652,2024-01-20,2024-01-20 06:49:13,Web,COMPLETED,8.99
90462,6485,2024-01-20,2024-01-20 14:12:57,Web,COMPLETED,0.00
90463,5802,2024-01-21,2024-01-21 00:55:28,Mobile App,COMPLETED,6.99
90464,5143,2024-01-21,2024-01-21 23:59:20,Web,COMPLETED,0.00
90465,5759,2024-01-21,2024-01-21 03:54:14,Web,COMPLETED,8.99
90466,6561,2024-01-21,2024-01-21 09:43:39,Marketplace,COMPLETED,6.99
90467,5793,2024-01-21,2024-01-21 08:56:10,Mobile App,RETURNED,6.99
90468,5754,2024-01-21,2024-01-21 12:08:53,Marketplace,COMPLETED,4.99
90469,6284,2024-01-21,2024-01-21 11:21:20,Web,RETURNED,6.99
90470,6363,2024-01-21,2024-01-21 21:50:39,Mobile App,RETURNED,8.99
90471,5745,2024-01-21,2024-01-21 13:03:12,Mobile App,COMPLETED,8.99
90472,5445,2024-01-21,2024-01-21 23:43:36,Web,COMPLETED,0.00
90473,6576,2024-01-21,2024-01-21 19:33:47,Web,COMPLETED,0.00
90474,6287,2024-01-21,2024-01-21 04:13:19,Web,COMPLETED,0.00
90475,6722,2024-01-21,2024-01-21 09:06:51,Web,COMPLETED,6.99
90476,6151,2024-01-21,2024-01-21 14:06:48,Web,COMPLETED,0.00
90477,5081,2024-01-21,2024-01-21 10:05:56,Web,COMPLETED,0.00
90478,5758,2024-01-21,2024-01-21 06:40:20,Web,COMPLETED,8.99
90479,5599,2024-01-21,2024-01-21 16:17:33,Marketplace,COMPLETED,0.00
90480,5049,2024-01-21,2024-01-21 10:02:17,Mobile App,CANCELLED,0.00
90481,6536,2024-01-21,2024-01-21 23:36:01,Marketplace,COMPLETED,0.00
90482,5409,2024-01-22,2024-01-22 13:26:45,Mobile App,COMPLETED,0.00
90483,5701,2024-01-22,2024-01-22 03:15:04,Web,COMPLETED,0.00
90484,5363,2024-01-22,2024-01-22 10:55:58,Web,COMPLETED,8.99
90485,6265,2024-01-22,2024-01-22 19:07:03,Web,COMPLETED,4.99
90486,6443,2024-01-22,2024-01-22 07:13:03,Web,COMPLETED,8.99
90487,6469,2024-01-22,2024-01-22 05:30:18,Web,COMPLETED,8.99
90488,6499,2024-01-22,2024-01-22 22:48:04,Marketplace,COMPLETED,4.99
90489,5386,2024-01-22,2024-01-22 20:56:43,Web,COMPLETED,4.99
90490,5516,2024-01-22,2024-01-22 00:47:43,Web,COMPLETED,0.00
90491,5181,2024-01-22,2024-01-22 15:23:31,Web,COMPLETED,0.00
90492,5615,2024-01-22,2024-01-22 14:20:59,Mobile App,COMPLETED,6.99
90493,6631,2024-01-22,2024-01-22 04:50:20,Mobile App,COMPLETED,4.99
90494,5782,2024-01-22,2024-01-22 06:06:01,Marketplace,COMPLETED,4.99
90495,5802,2024-01-22,2024-01-22 08:14:12,Mobile App,RETURNED,8.99
90496,5997,2024-01-22,2024-01-22 09:09:15,Mobile App,COMPLETED,0.00
90497,6063,2024-01-22,2024-01-22 10:46:23,Mobile App,COMPLETED,6.99
90498,6653,2024-01-22,2024-01-22 17:21:36,Marketplace,COMPLETED,0.00
90499,6626,2024-01-22,2024-01-22 18:30:56,Web,COMPLETED,0.00
90500,5040,2024-01-22,2024-01-22 19:57:57,Web,COMPLETED,0.00
90501,6491,2024-01-22,2024-01-22 15:15:14,Web,COMPLETED,4.99
90502,6297,2024-01-22,2024-01-22 19:56:34,Web,COMPLETED,6.99
90503,6661,2024-01-23,2024-01-23 16:18:15,Marketplace,COMPLETED,8.99
90504,6620,2024-01-23,2024-01-23 20:48:26,Mobile App,COMPLETED,8.99
90505,5162,2024-01-23,2024-01-23 03:59:17,Web,COMPLETED,6.99
90506,5934,2024-01-23,2024-01-23 10:35:30,Web,COMPLETED,4.99
90507,5756,2024-01-23,2024-01-23 19:53:48,Web,COMPLETED,6.99
90508,5071,2024-01-23,2024-01-23 15:04:59,Marketplace,COMPLETED,4.99
90509,5140,2024-01-23,2024-01-23 02:26:21,Web,RETURNED,6.99
90510,6538,2024-01-23,2024-01-23 06:28:10,Web,COMPLETED,4.99
90511,5237,2024-01-23,2024-01-23 15:02:02,Web,COMPLETED,0.00
90512,5449,2024-01-23,2024-01-23 01:13:14,Web,COMPLETED,0.00
90513,6194,2024-01-23,2024-01-23 04:34:00,Mobile App,COMPLETED,4.99
90514,6286,2024-01-23,2024-01-23 09:28:01,Marketplace,COMPLETED,8.99
90515,5913,2024-01-23,2024-01-23 14:03:41,Mobile App,COMPLETED,0.00
90516,6283,2024-01-23,2024-01-23 10:29:25,Web,COMPLETED,8.99
90517,6233,2024-01-23,2024-01-23 14:24:46,Web,COMPLETED,0.00
90518,6164,2024-01-23,2024-01-23 08:26:41,Web,COMPLETED,0.00
90519,5046,2024-01-23,2024-01-23 00:56:59,Web,COMPLETED,8.99
90520,5976,2024-01-23,2024-01-23 08:01:44,Web,COMPLETED,0.00
90521,6154,2024-01-23,2024-01-23 14:26:11,Mobile App,COMPLETED,6.99
90522,5028,2024-01-23,2024-01-23 01:55:36,Mobile App,CANCELLED,0.00
90523,6711,2024-01-23,2024-01-23 21:57:23,Mobile App,COMPLETED,6.99
90524,6108,2024-01-24,2024-01-24 04:52:43,Web,CANCELLED,6.99
90525,6540,2024-01-24,2024-01-24 21:10:56,Mobile App,COMPLETED,0.00
90526,5088,2024-01-24,2024-01-24 18:08:52,Web,COMPLETED,4.99
90527,6623,2024-01-24,2024-01-24 15:07:20,Web,COMPLETED,0.00
90528,6499,2024-01-24,2024-01-24 04:53:44,Web,COMPLETED,0.00
90529,6543,2024-01-24,2024-01-24 06:34:40,Web,COMPLETED,0.00
90530,5198,2024-01-24,2024-01-24 14:07:27,Web,COMPLETED,6.99
90531,5733,2024-01-24,2024-01-24 15:40:39,Marketplace,COMPLETED,8.99
90532,6216,2024-01-24,2024-01-24 18:39:56,Web,COMPLETED,0.00
90533,5719,2024-01-24,2024-01-24 02:05:15,Marketplace,COMPLETED,8.99
90534,6484,2024-01-24,2024-01-24 19:26:06,Marketplace,COMPLETED,0.00
90535,5022,2024-01-24,2024-01-24 08:44:36,Marketplace,COMPLETED,6.99
90536,5795,2024-01-24,2024-01-24 03:43:09,Mobile App,COMPLETED,0.00
90537,6715,2024-01-24,2024-01-24 01:19:11,Web,COMPLETED,6.99
90538,5458,2024-01-24,2024-01-24 00:45:33,Web,COMPLETED,6.99
90539,6421,2024-01-24,2024-01-24 12:32:58,Web,COMPLETED,0.00
90540,5499,2024-01-24,2024-01-24 11:35:16,Web,CANCELLED,0.00
90541,5979,2024-01-24,2024-01-24 04:20:58,Web,COMPLETED,0.00
90542,5500,2024-01-24,2024-01-24 04:54:32,Mobile App,COMPLETED,0.00
90543,5298,2024-01-24,2024-01-24 11:14:52,Web,COMPLETED,8.99
90544,5538,2024-01-24,2024-01-24 11:25:28,Mobile App,COMPLETED,0.00
90545,6242,2024-01-24,2024-01-24 02:27:38,Web,COMPLETED,0.00
90546,5064,2024-01-24,2024-01-24 12:17:29,Mobile App,COMPLETED,0.00
90547,6332,2024-01-24,2024-01-24 22:37:44,Web,COMPLETED,6.99
90548,6148,2024-01-24,2024-01-24 08:55:18,Marketplace,COMPLETED,6.99
90549,6218,2024-01-24,2024-01-24 10:33:43,Mobile App,RETURNED,4.99
90550,5541,2024-01-25,2024-01-25 06:43:43,Mobile App,COMPLETED,6.99
90551,5741,2024-01-25,2024-01-25 10:11:56,Marketplace,COMPLETED,0.00
90552,6327,2024-01-25,2024-01-25 08:38:04,Mobile App,COMPLETED,0.00
90553,5518,2024-01-25,2024-01-25 12:20:07,Web,COMPLETED,0.00
90554,5287,2024-01-25,2024-01-25 08:08:50,Web,COMPLETED,8.99
90555,5197,2024-01-25,2024-01-25 19:38:36,Marketplace,COMPLETED,0.00
90556,6540,2024-01-25,2024-01-25 08:51:31,Web,COMPLETED,0.00
90557,5256,2024-01-25,2024-01-25 03:00:15,Web,COMPLETED,6.99
90558,6375,2024-01-25,2024-01-25 22:28:28,Web,COMPLETED,6.99
90559,5308,2024-01-25,2024-01-25 06:23:09,Marketplace,COMPLETED,0.00
90560,6441,2024-01-25,2024-01-25 15:01:43,Web,COMPLETED,8.99
90561,6154,2024-01-25,2024-01-25 13:16:22,Web,COMPLETED,0.00
90562,5469,2024-01-25,2024-01-25 16:51:12,Web,COMPLETED,8.99
90563,6733,2024-01-25,2024-01-25 07:55:05,Web,COMPLETED,0.00
90564,6272,2024-01-25,2024-01-25 06:38:45,Web,COMPLETED,0.00
90565,5158,2024-01-25,2024-01-25 10:54:10,Web,COMPLETED,4.99
90566,6570,2024-01-25,2024-01-25 04:54:08,Web,COMPLETED,0.00
90567,5496,2024-01-25,2024-01-25 14:33:51,Mobile App,COMPLETED,0.00
90568,6004,2024-01-25,2024-01-25 08:33:59,Marketplace,COMPLETED,6.99
90569,5835,2024-01-25,2024-01-25 03:38:57,Web,COMPLETED,6.99
90570,5845,2024-01-25,2024-01-25 04:28:55,Mobile App,COMPLETED,8.99
90571,6210,2024-01-25,2024-01-25 15:25:29,Marketplace,COMPLETED,6.99
90572,6460,2024-01-25,2024-01-25 20:59:06,Mobile App,COMPLETED,0.00
90573,5109,2024-01-26,2024-01-26 17:30:02,Web,COMPLETED,8.99
90574,6779,2024-01-26,2024-01-26 22:35:17,Mobile App,COMPLETED,8.99
90575,5123,2024-01-26,2024-01-26 19:20:18,Web,COMPLETED,6.99
90576,5754,2024-01-26,2024-01-26 04:59:52,Web,COMPLETED,0.00
90577,5774,2024-01-26,2024-01-26 00:08:12,Web,COMPLETED,6.99
90578,5857,2024-01-26,2024-01-26 00:04:10,Mobile App,CANCELLED,4.99
90579,6759,2024-01-26,2024-01-26 03:05:42,Web,COMPLETED,6.99
90580,5942,2024-01-26,2024-01-26 16:09:42,Web,COMPLETED,0.00
90581,6397,2024-01-26,2024-01-26 12:03:37,Marketplace,COMPLETED,8.99
90582,5616,2024-01-26,2024-01-26 04:59:06,Web,COMPLETED,0.00
90583,6429,2024-01-26,2024-01-26 15:59:42,Mobile App,COMPLETED,8.99
90584,5136,2024-01-26,2024-01-26 13:54:15,Web,COMPLETED,0.00
90585,5587,2024-01-26,2024-01-26 04:34:27,Web,COMPLETED,4.99
90586,6009,2024-01-26,2024-01-26 05:57:19,Web,COMPLETED,0.00
90587,5677,2024-01-26,2024-01-26 12:52:31,Web,COMPLETED,4.99
90588,5221,2024-01-26,2024-01-26 03:31:38,Web,COMPLETED,0.00
90589,5459,2024-01-26,2024-01-26 09:18:41,Marketplace,COMPLETED,8.99
90590,6446,2024-01-26,2024-01-26 04:45:09,Mobile App,COMPLETED,6.99
90591,5076,2024-01-26,2024-01-26 09:49:21,Web,COMPLETED,0.00
90592,6409,2024-01-26,2024-01-26 20:02:23,Web,COMPLETED,6.99
90593,5321,2024-01-26,2024-01-26 15:29:42,Mobile App,COMPLETED,0.00
90594,6606,2024-01-27,2024-01-27 10:09:02,Marketplace,COMPLETED,0.00
90595,5288,2024-01-27,2024-01-27 20:23:45,Web,COMPLETED,4.99
90596,5703,2024-01-27,2024-01-27 10:43:42,Mobile App,COMPLETED,0.00
90597,6757,2024-01-27,2024-01-27 23:37:35,Marketplace,COMPLETED,0.00
90598,5595,2024-01-27,2024-01-27 07:42:57,Mobile App,COMPLETED,0.00
90599,6187,2024-01-27,2024-01-27 13:03:04,Web,COMPLETED,4.99
90600,6644,2024-01-27,2024-01-27 18:13:34,Web,COMPLETED,6.99
90601,6355,2024-01-27,2024-01-27 17:41:12,Mobile App,COMPLETED,0.00
90602,5030,2024-01-27,2024-01-27 08:10:42,Marketplace,COMPLETED,8.99
90603,5599,2024-01-27,2024-01-27 09:34:44,Marketplace,COMPLETED,6.99
90604,6124,2024-01-27,2024-01-27 05:07:48,Marketplace,COMPLETED,6.99
90605,5925,2024-01-27,2024-01-27 02:22:50,Web,COMPLETED,6.99
90606,5189,2024-01-27,2024-01-27 02:10:09,Web,COMPLETED,4.99
90607,5701,2024-01-27,2024-01-27 12:13:10,Web,COMPLETED,8.99
90608,5390,2024-01-27,2024-01-27 12:20:41,Mobile App,COMPLETED,0.00
90609,5756,2024-01-27,2024-01-27 16:35:49,Web,COMPLETED,0.00
90610,5239,2024-01-27,2024-01-27 20:20:15,Mobile App,COMPLETED,4.99
90611,5640,2024-01-27,2024-01-27 02:31:19,Mobile App,COMPLETED,0.00
90612,6513,2024-01-27,2024-01-27 19:38:54,Web,COMPLETED,8.99
90613,5206,2024-01-27,2024-01-27 02:14:03,Web,COMPLETED,8.99
90614,5567,2024-01-27,2024-01-27 09:58:56,Web,COMPLETED,4.99
90615,5861,2024-01-27,2024-01-27 03:16:10,Web,COMPLETED,8.99
90616,6150,2024-01-28,2024-01-28 00:30:13,Web,COMPLETED,0.00
90617,6493,2024-01-28,2024-01-28 16:56:17,Marketplace,COMPLETED,8.99
90618,6182,2024-01-28,2024-01-28 18:26:58,Marketplace,COMPLETED,0.00
90619,6185,2024-01-28,2024-01-28 03:25:37,Web,COMPLETED,4.99
90620,5392,2024-01-28,2024-01-28 22:02:14,Marketplace,COMPLETED,4.99
90621,5512,2024-01-28,2024-01-28 00:41:13,Marketplace,COMPLETED,0.00
90622,6469,2024-01-28,2024-01-28 20:09:13,Web,COMPLETED,0.00
90623,5798,2024-01-28,2024-01-28 08:00:27,Web,COMPLETED,4.99
90624,5950,2024-01-28,2024-01-28 04:18:17,Web,COMPLETED,6.99
90625,5363,2024-01-28,2024-01-28 08:10:30,Mobile App,COMPLETED,6.99
90626,5452,2024-01-28,2024-01-28 09:47:25,Mobile App,COMPLETED,0.00
90627,5042,2024-01-28,2024-01-28 05:40:31,Web,COMPLETED,8.99
90628,6083,2024-01-28,2024-01-28 15:12:11,Web,COMPLETED,0.00
90629,5223,2024-01-28,2024-01-28 19:36:36,Marketplace,COMPLETED,8.99
90630,5731,2024-01-28,2024-01-28 17:21:31,Web,COMPLETED,4.99
90631,5467,2024-01-28,2024-01-28 11:06:02,Mobile App,COMPLETED,0.00
90632,5526,2024-01-28,2024-01-28 07:02:30,Web,COMPLETED,0.00
90633,6412,2024-01-28,2024-01-28 07:59:36,Web,COMPLETED,8.99
90634,5875,2024-01-29,2024-01-29 18:01:42,Marketplace,COMPLETED,8.99
90635,5564,2024-01-29,2024-01-29 04:18:29,Web,COMPLETED,0.00
90636,5126,2024-01-29,2024-01-29 21:27:09,Marketplace,COMPLETED,6.99
90637,6409,2024-01-29,2024-01-29 05:17:45,Web,COMPLETED,0.00
90638,6066,2024-01-29,2024-01-29 17:42:36,Marketplace,CANCELLED,0.00
90639,5442,2024-01-29,2024-01-29 00:12:25,Mobile App,COMPLETED,8.99
90640,5606,2024-01-29,2024-01-29 17:30:25,Mobile App,COMPLETED,0.00
90641,6331,2024-01-29,2024-01-29 17:56:04,Mobile App,COMPLETED,8.99
90642,5495,2024-01-29,2024-01-29 07:44:40,Mobile App,COMPLETED,0.00
90643,5184,2024-01-29,2024-01-29 05:43:17,Mobile App,COMPLETED,6.99
90644,6736,2024-01-29,2024-01-29 00:05:20,Web,COMPLETED,8.99
90645,5338,2024-01-29,2024-01-29 23:38:01,Marketplace,COMPLETED,0.00
90646,6473,2024-01-29,2024-01-29 19:50:02,Web,COMPLETED,0.00
90647,5644,2024-01-29,2024-01-29 12:22:40,Mobile App,COMPLETED,4.99
90648,5700,2024-01-29,2024-01-29 08:32:14,Web,COMPLETED,4.99
90649,5659,2024-01-29,2024-01-29 13:38:54,Web,COMPLETED,0.00
90650,6258,2024-01-29,2024-01-29 16:11:08,Mobile App,RETURNED,0.00
90651,5133,2024-01-29,2024-01-29 16:47:00,Web,COMPLETED,8.99
90652,5536,2024-01-29,2024-01-29 02:25:17,Marketplace,COMPLETED,8.99
90653,5497,2024-01-29,2024-01-29 00:15:56,Web,COMPLETED,0.00
90654,5860,2024-01-29,2024-01-29 02:29:55,Marketplace,RETURNED,6.99
90655,5800,2024-01-30,2024-01-30 23:01:42,Web,COMPLETED,0.00
90656,5174,2024-01-30,2024-01-30 00:49:14,Mobile App,COMPLETED,8.99
90657,6497,2024-01-30,2024-01-30 14:39:53,Web,COMPLETED,4.99
90658,6428,2024-01-30,2024-01-30 16:16:37,Web,COMPLETED,4.99
90659,5646,2024-01-30,2024-01-30 16:29:46,Marketplace,COMPLETED,6.99
90660,6800,2024-01-30,2024-01-30 13:54:02,Web,COMPLETED,0.00
90661,6482,2024-01-30,2024-01-30 03:21:49,Web,COMPLETED,0.00
90662,5850,2024-01-30,2024-01-30 03:46:58,Web,COMPLETED,8.99
90663,5851,2024-01-30,2024-01-30 12:33:30,Web,COMPLETED,4.99
90664,5703,2024-01-30,2024-01-30 10:26:04,Web,COMPLETED,6.99
90665,5189,2024-01-30,2024-01-30 23:02:33,Web,COMPLETED,0.00
90666,6421,2024-01-30,2024-01-30 01:33:56,Web,COMPLETED,0.00
90667,5417,2024-01-30,2024-01-30 02:20:47,Web,COMPLETED,6.99
90668,5436,2024-01-30,2024-01-30 01:07:15,Web,COMPLETED,0.00
90669,5623,2024-01-30,2024-01-30 17:47:57,Mobile App,COMPLETED,8.99
90670,6083,2024-01-30,2024-01-30 14:44:44,Web,COMPLETED,6.99
90671,5037,2024-01-30,2024-01-30 18:39:40,Mobile App,COMPLETED,0.00
90672,5862,2024-01-30,2024-01-30 02:56:33,Mobile App,CANCELLED,6.99
90673,5606,2024-01-30,2024-01-30 19:50:54,Web,COMPLETED,0.00
90674,5359,2024-01-31,2024-01-31 12:36:35,Web,COMPLETED,6.99
